text,language,split
"Après avoir échoué par trois fois en finale, le Stade montois remporte le titre pour la première (et seule) fois de son histoire en 1963. Cette victoire est acquise aux dépens de l'US Dax. C’est la première fois depuis 1934 qu’une finale oppose deux équipes du même département (les Landes). C’est aussi la troisième des cinq finales perdues de Dax.",fra,train
"Obreption is a term used in Roman, Canon and Scots Law. The word Obreption has been described in on-line dictionaries with many meanings other than Canon law. The term obreption is still used in heraldry in Scotland.",eng,train
"The lever tumbler lock was greatly improved by Jeremiah Chubb in 1818. A burglary in Portsmouth Dockyard prompted the British Government to announce a competition to produce a lock that could be opened only with its own key. Chubb developed the Chubb detector lock, which incorporated an integral security feature that could frustrate unauthorised access attempts and would indicate to the lock's owner if it had been interfered with. Chubb was awarded £100 after a trained lock-picker failed to break the lock after 3 months.",eng,train
"Thor Eisentrager is a founding member and former guitarist for the Minneapolis-based Noise rock-outfit, the Cows. After the release of the Cows's ninth album, Sorry in Pig Minor, Thor announced that he had grown tired of touring and left the band. The remaining members disbanded shortly thereafter. He is currently retired from the music business and works as the assistant director of security for the Minneapolis Institute of Art.",eng,train
"Ses collections comprennent des vestiges antiques grecs et ceux issus des tombes étrusques des environs de la ville, des céramiques attiques à figures noires et à figures rouges et une collection de monnaies.",fra,train
"It is the location of Foel Grochan, a slate quarry which together with Hen Chwarel and Ceunant Ddu formed the Aberllefenni Slate Quarry, which extracted rock from mediaeval times until the beginning of the 21st Century.",eng,train
"En 1991, la marque ajoute le circuit automobile d’Indianapolis à son palmarès et, en 1992, le championnat du monde, de Formule 1. Le chronométrage des courses de Formule 1 est contrôlé par un système de détection par satellite GPS assurant une précision au millionième de seconde[réf. nécessaire]. En 1995, TAG Heuer s’associe au skipper Chris Dickson pour participer à la coupe Louis Vuitton et atteindre les demi-finales.",fra,train
Le recueil de contes La Chasse-galerie a fait l'objet de plusieurs éditions depuis sa toute première parution en 1900 parue chez Beauchemin avec des illustrations d'Henri Julien et Raoul Barré. Voici quelques-unes des éditions les plus récentes :,fra,train
"En la actualidad hay cuatro puentes que unen la Isla con la península: el del ferrocarril, el puente de la Carraca, la autovía del Sur (A-4, E5) y el puente Zuazo (CA-33); los dos primeros son paralelos y los dos últimos separados por escasos metros. El puente Zuazo fue destruido durante el sitio francés. El puente original era romano y servía de paso del caño a la calzada romana que comunicaba Cádiz con Roma. Esta vieja calzada aún es visible en algunos puntos entre San Fernando y Puerto Real (en paralelo al actual recorrido de la Nacional IV en su borde derecho dirección a Madrid).",spa,train
"Il entre en service le 14 mai 1784, comme cavalier au 5e régiment de chevau-légers, il devient brigadier le 14 mars 1785, et il obtient son congé le 17 août 1786.",fra,train
"Impresionado con los buenos informes de Pardo, Menéndez ordenó una segunda expedición. El 1 de septiembre de 1567, Pardo partió de nuevo, llevando aproximadamente entre 90 y 120 hombres, en siguiendo el valle de Catawba y las montañas de Carolina del Norte —y esta vez en Tennessee— en busca de un camino seguro hasta las minas de plata de Zacatecas. Durante el viaje, fueron alimentados por los indios que había almacenados maíz exclusivamente para los españoles. Antes de regresar a Jaora, Pardo se reunió con Guatari Mico y Orata Chiquini, dos caciques femeninas. Después de una corta estancia en Jaora, en el fuerte San Juan —donde supo que los nativos estaban disgustados por las demandas de comida, mujeres y canoas de los españoles así como por la introducción de nuevas enfermedades— Pardo se dirigió hacia las montañas para ayudar a Moyano. Los españoles se detuvieron en Tacoe (cerca de Asheville) y en Cauchi (cerca de Marshall) antes de viajar hacia el este de Tennessee, donde se encontró con Moyano y sus hombres que estaban encerrados en un fuerte, pero ilesos. Más tarde viajando a través de las Grandes Montañas Humeantes (Great Smoky Mountains), Pardo, debido a un informe de un indio amistoso, evitó un ataque por sorpresa y decidió regresar a Santa Elena. En el regreso, Pardo y sus hombres construyeron dos fuertes más. La segunda expedición terminó el 2 de marzo 1568, cuando los españoles llegaron a Santa Elena.",spa,train
"Les magnolias sont originaires d'Extrême-Orient (Japon, Chine), d'Asie centrale (Himalaya), d'Amérique du Nord (Sud des États-Unis), et d'Amérique centrale. Ils ont été largement acclimatés en Europe.",fra,train
"Le 30 juillet 2011, les Brewers échangent Komatsu aux Nationals de Washington en retour du joueur d'utilité Jerry Hairston. Sans avoir joué pour Washington, il passe ensuite aux Cardinals de Saint-Louis via le repêchage de règle 5 le 8 décembre 2011.",fra,train
"(b) securing freedom of choice—which requires the individual to make important decisions affecting his/her own life (what work to do, what to consume etc.).",eng,train
"Aunque los balcánicos se impusieron en la final del torneo a la URSS, por 92-75, durante la celebración del título un aficionado croata, envuelto en una bandera homónima, saltó a la cancha y fue expulsado de la misma por Divac, mientras éste exclamaba que aquel día «había ganado Yugoslavia, no Croacia».[6]​",spa,train
"Las reservas auríferas atrajo bien pronto a los conquistadores españoles, pero el territorio entraría en su apogeo durante la llamada Colonización antioqueña (siglo XIX),[7]​ en plena consolidación republicana después de la independencia, que se movería hacia el sur ampliando los límites del entonces llamado Estado Soberano de Antioquia.",spa,train
"La Production de l'immatériel : théories, représentations et pratiques de la culture au XIXe siècle, Saint-Étienne, Presses de l'université de Saint-Étienne, 2008 (codir. avec Philippe Régnier et Alain Vaillant)",fra,train
"En 1952, la France est à nouveau menacée d'être exclue du Tournoi, coupable selon les Britanniques de professionnalisme (recrutements, primes de match, intéressements). Pour éviter la sanction, la Fédération française promet d'abolir le championnat de France et fournit une liste de joueurs jugés coupables de professionnalisme, dont Jean Dauger, Robert Soro et Maurice Siman. L'exclusion du Tournoi est ainsi évitée et en fin de compte le championnat de France 1952-53 est maintenu à la suite de la pression exercée par la grande majorité des clubs français.",fra,train
"Mientras tanto, un chatarrero cazarrecompensas, que conoce a Marty desde muy pequeño, averigua sobre la famosa recompensa ofrecida por Von Rhymer, por lo que decide aprovechar esta oportunidad.",spa,train
"Se compone de los colores amarillo y verde, dispuestos verticalmente en partes iguales, de manera que la parte amarilla corresponde al asta de la bandera. Las medidas normales de la bandera son: largo total 1.50 y ancho 1.05. Su color amarillo (oro) simboliza, nobleza, magnanimidad, riqueza, poder, constancia y sabiduría, el verde esperanza, fertilidad y amor por el agro.[9]​",spa,train
"En el norte, los Armados vivían en esta zona al igual que los Pozos y los Paucuras; los Pícaras y los Carrapas ocupaban vastas zonas del norte y también en los municipios de Neira, La Merced y Filadelfia, en el occidente, habitaron los Cartamas, los Ansermas subdivididas en muchas tribus, éstos vivían desde el suroeste de Antioquia hasta el norte del Valle del Cauca.",spa,train
"Es un destacado escalador, debido a sus características físicas, poca altura (1.68) y poco peso (52 kg) por lo que aguanta muy bien todo tipo de subidas. Dicho hecho se vio refrendado en su victoria en la etapa reina de la Vuelta a España 2013, con final en el mítico Angliru. Sin embargo estas características, hacen de la contrarreloj su debilidad, lo que le hace no poder luchar por ganar grandes vueltas.",spa,train
