text,language,split
"Page also believed that the faster Google’s search engine returned answers, the more it would be used. He fretted over milliseconds and pushed his engineers—from those who developed algorithms to those who built data centers—to think about lag times. He also pushed for keeping Google’s home page famously sparse in its design because it would help the search results load faster.",eng,test
"Garden State (2004): The school is both shown and referenced in this Zach Braff film, which was partly filmed in neighboring South Orange, New Jersey and Millburn, New Jersey.",eng,train
"Elle varie selon les époques, les pays et les types de postes. Le droit international interdit par exemple le travail des enfants. En France, certains principes généraux doivent être respectés au recrutement, dont la non-discrimination pour un certain nombre de critères (18 sont imposés par la loi, éventuellement enrichis par exemple par des chartes de développement durable ou la Charte de la diversité).",fra,test
"En 1792, le comte de Caraman émigrait. En septembre, le château fut mis sous séquestre et subit plusieurs vols et actes de vandalisme. Durant l'hiver 1792-1793, particulièrement rude, la municipalité décida de faire abattre une partie des arbres du village pour le chauffage des plus nécessiteux. Dans chaque commune, la Convention décida de créer un comité de surveillance afin de signaler les suspects et de les désarmer. Dans le village, treize personnes furent déclarées suspectes. Le 1er octobre 1793, la municipalité ordonna de faire descendre les trois cloches de la tour de l'église. Le 20 octobre, ce fut le tour de l'argenterie, du fer et du cuivre d'être réquisitionnés, « pour ensuite les porter à la Convention sur l'autel de la Patrie ». Sous la Terreur, le village connut une des époques les plus troubles de son histoire : réquisitions, vols dans les fermes, taxation, etc. Le 12 octobre 1793, la commune reçut l'ordre de préparer le château pour accueillir un bataillon de volontaires. Le 27 nivôse an II (janvier 1794), un incendie accidentel se déclara : il détruisit le corps central de l'édifice.",fra,train
Le SBS fera venir une chaleur épouvantable qui provoquera des maladies mortelles parmi les nations du monde (mais sera pour les justes une source de guérison).,fra,train
"Les personnages de la comedia del arte sont extrêmement cultes et reviennent dans toutes les pièces.Certains personnages de la commedia dell’arte sont restés extrêmement célèbres et sont passés dans d’autres cultures théâtrales. Polichinelle est à l’origine du Punch anglais, du Chinelle de Binche (Wallonie), le Capitan se retrouve dans le Tengu japonais, Pedrolino est le frère jumeau du Pierrot français, on trouve également Arlequin dans l'Amante difficile d'Houdart de la Motte, et dans l'Île des esclaves de Marivaux, et dans les deux billets de Florian, qui donne une autre interprétation du masque noir d'Arlequin : ce serait un esclave évadé pris en pitié par des enfants de marchands de tissus, qui découvre notre monde européen avec des yeux de Candide.",fra,test
"The Russon mill, a water mill is located in the street of de la Brosse. The former owner has restored it. The mill was a component of the outbuildings of the Farm of Roquemont. It was used as a mill only for a few months and was otherwise used as accommodation for the farm hands.",eng,train
"Antes de la llegada de los españoles a territorio caldense, varias comunidades indígenas subsistían, en cacicazgos distribuidos por toda la región, sobre todo en las montañas cercanas al río Cauca, debido a la mejor calidad de suelos.",spa,test
"Ce constat poussa la nouvelle municipalité élue en 1977 à prendre plusieurs mesures afin d'enrayer cette décadence : un programme immobilier de cent logements fut décidé en plein centre-ville, permettant au passage de créer une trame urbaine plus cohérente au village. L'habitat insalubre fut progressivement éliminé et les personnes, souvent âgées, qui occupaient ces maisons furent relogées dans de petits logements sociaux. Un foyer de personnes âgées fut également créé dans le nouveau parc communal aménagé. Ces constructions imposaient de revoir totalement l'alimentation en eau potable du village : un nouveau forage fut alors effectué en 1978 et mis en fonctionnement l'année suivante, il rendit inutile le château d'eau érigé en 1901, qui fut alors démoli. L'assainissement des eaux usées posait lui-même également problème : la construction de l'aéroport et de nombreux bâtiments ne permettait plus l'absorption par les terres labourées des surplus de précipitations. En juillet 1977, un orage provoqua une importante inondation d'une partie du village, qui se vit contraint de trouver rapidement des solutions : les canalisations d'écoulement furent doublées et un bassin de retenue relié au Croult mis en chantier.",fra,test
"Influido por Isabella, en 1321 Manfredo modificó el orden sucesorio y designó la mayor parte de sus territorios para el hijo mayor que tuvo con esta, el futuro Manfredo V. El primogénito, Federico, quedaba relegado con una miserable porción de territorio, lo que desató un grave conflicto sucesorio. Dos años después Federico, con el apoyo de su suegro el Delfín de Viennois y del príncipe de Acaya, Filippo I de Saboya-Acaya (primo de Amadeo V de Saboya), ocupó parte del marquesado en protesta por su exclusión del trono. El marqués no quiso dar su brazo a torcer, mientras que su hermanastro Manfredo también armaba a sus partidarios aprestándose para la lucha. Acababa de comenzar una furiosa guerra civil.",spa,test
"He coached Al-Khutot, Salah-Al-Deen and Al-Karkh in the 1990s before leaving Iraq to settle in Arnhem, the Netherlands. Douglas is in the Al Shorta Hall of Fame.",eng,train
"The state park system includes nine waysides, most of them along Minnesota State Highway 61 on the North Shore. These are parcels of land too small to be full-fledged parks, but with cultural or natural resources greater than would be overseen by the Minnesota Department of Transportation as highway waysides. Generally development is limited to a parking area and a short trail; sometimes there are sanitation facilities and picnic tables as well.",eng,test
"58-13. Lucha activa contra el movimiento revolucionario del personal zarista y miembros de ""gobiernos contrarrevolucionarios"" durante la guerra civil, igual que 58-2.",spa,test
"Karin es una mangaka en la vida real. Siendo miembro del Equipo Daisy, Yumenoshima Genopsycho lleva una armadura, la cual es su habilidad, ya que esta es completamente indestructible una vez ella baje el visor de su casco, sin embargo, la misma Yumenoshima Genopsycho aun es propensa a los ataques. Ella es la tercera Chica Mágica en morir, siendo asesinada por Akane.",spa,train
"Initialement connu par son surnom Marto, l'animateur adopte le pseudonyme Marto Napoli en 2003 après avoir piégé Jean Gravel, le chroniqueur de la page mondaine du Journal de Québec, qui publie un canular dans lequel Marto annonce une prétendue « conférence explicative latino tropicale » et une « initation » à la « dégustation de kiwis ».",fra,test
"On March 20, 1976, Hearst was convicted of bank robbery and using a firearm during the commission of a felony. She was given the maximum sentence possible of 35 years' imprisonment pending a reduction at final sentence hearing, which Carter declined to specify.",eng,test
"The RIDE Channel, a YouTube skateboarding channel cofounded by Hawk, announced on March 15, 2013 that a new series, entitled ""Baker Zone"", would commence on March 18, 2013. The series features video productions from the Baker company, such as ""Weekend Warriors"", ""Piled Out"", ""Trash Compactor"" and ""Dumb Ass Park Footy"".",eng,train
"Her various enemies include Batroc's Brigade (Batroc, Machete, Maximillian Zaran), Green Goblin (Phil Urich), Justin Hammer, HYDRA, Kaine, Shannon, Polestar, the Rhino, Spider-Man/Scarlet Spider (Ben Reilly), El Toro Negro, and Tremolo.",eng,test
"C’est l’époque durant laquelle apparaissent dans le monde entier les chronographes Heuer au poignet de célèbres clients – parmi lesquels Harry S. Truman, le général Dwight D. Eisenhower, Henry Ford, le prince Guillaume de Suède et le roi Bhumibol de Thaïlande.",fra,test
"It is separated from the ""mainland"" of Skye by a small sound called An Doirneil. It is not far from Claigan. The island doubles in size at low tide, and is really two islands connected by a thin isthmus. It is due south of Isay.",eng,test
"Un año después del Proyecto de Fav y Cranberry, un nuevo Proyecto ha sido iniciado, 16 Chicas Mágicas con un pasado en común han sido atrapadas en un mundo de juegos y forzadas a enfrentarse unas a otras para sobrevivir. El objetivo es simple: vencer al Rey Demonio; la tarea puede ser difícil, pero en este nuevo Proyecto, no todo es lo que parece.",spa,test
